en,de,score
"There were about 2,000 infantry harquebusiers, 500 mounted gunmen, and a miscellany of other forces, including 1500 mounted lancers.","Es gab etwa 2.000 Infanterie Harquebusiers, 500 montierte Schützen, und eine Vielzahl von anderen Kräften, darunter 1500 montiert Lanzen.",-0.05095169342086688
Some commanders of the Caucasus Emirate in Chechnya and Dagestan switched their allegiance to ISIL in late 2014 and early 2015.,Einige Kommandeure des Kaukasus-Emirats in Tschetschenien und Dagestan wechselten Ende 2014 und Anfang 2015 ihre Treue zum EIIL.,0.43277908586126684
The Yardbirds played their final gig in July 1968 at Luton College of Technology in Bedfordshire.,Die Yardbirds spielten ihren letzten Auftritt im Juli 1968 am Luton College of Technology in Bedfordshire.,-0.34969058703940165
"On 3 April 2018, Khabib Nurmagomedov and Artem Lobov had a minor altercation, in which Nurmagomedov cornered Lobov.","Am 3. April 2018 hatten Chabib Nurmagomedov und Artem Lobov eine kleine Auseinandersetzung, in der Nurmagomedov Lobov in die Enge getrieben hat.",0.39770026328249747
"During the sortie, Johnson destroyed a solitary Messerschmitt Bf 109.",Während der Sortie zerstörte Johnson eine einsame Messerschmitt Bf 109.,-0.7460003350631089
"However, the disparate Christian leaders regarded their counterparts with suspicion and accused each other of sabotaging the campaign.","Die ungleichen christlichen Führer betrachteten ihre Amtskollegen jedoch mit Misstrauen und beschuldigten sich gegenseitig, die Kampagne sabotiert zu haben.",0.11318104054986022
"Nigel Plews, 74, British cricket umpire, renal cancer.","Nigel Plews, 74, Britischer Cricket umpire, Nierenkrebs.",0.08610918071303487
"Sir Peter Derham, 83, Australian businessman and philanthropist, stroke.","Sir Peter Derham, 83, australischer Geschäftsmann und Philanthrope, Schlaganfall.",0.5055136608365537
"Leo discovers Calima, the forbidden, but holy temple of ""Semos"", the first ape whom the apes revere as a god.","Leo entdeckt Calima, den verbotenen, aber heiligen Tempel des ""Semos"", den ersten Affen, den die Affen als Gott verehren.",-1.3229993783025344
"He narrates the book until Chapter 4, when the main narrator, Nelly, picks up the tale.","Er erzählt das Buch bis Kapitel 4, als die Haupterzählerin Nelly die Geschichte aufgreift.",0.2677334355261949
There he performed the role of Pantaloon opposite John Rich's Harlequin.,Dort spielte er die Rolle des Pantaloon gegenüber John Rich 's Harlekin.,0.49177878433664163
Its 25mm main gun could penetrate the armour of the Panzer IV.,Sein 25mm Hauptgewehr konnte die Rüstung des Panzers IV durchdringen.,0.8715532461033316
"He finished eighth in AL MVP voting, highest among outfielders.","Er beendete den achten Platz in AL MVP Abstimmung, höchste unter Außenfeldspieler.",0.6939905076941555
The mollusk creates a pearl sac to seal off the irritation.,"Die Weichtiere erzeugt einen Perlensack, um die Irritation zu versiegeln.",-0.8541023788170866
"Jeeves rescues Bertie from his engagement, and a grateful Bertie allows Jeeves to dispose of the spats.","Jeeves rettet Bertie von seinem Engagement, und ein dankbarer Bertie erlaubt Jeeves, die Spats zu entsorgen.",0.3960332495535943
Many of the state's streams and arroyos empty into the Salado.,Viele der staatlichen Ströme und arroyos leer in den Salado.,-0.2114824744469781
It is a miniature sized Intellivision console with two original sized Intellivision controllers.,Es ist eine Intellivision-Konsole in Miniaturgröße mit zwei Intellivision-Controllern in Originalgröße.,0.045627863518789974
"2003 Takesada Matsutani, Atelier RIKA, Kôchi, Japan.","2003 Takesada Matsutani, Atelier RIKA, Kôchi, Japan",0.4926464358597001
The lion roared and jumped into the well to attack and drowned.,"Der Löwe brüllte und sprang in den Brunnen, um anzugreifen und ertrank.",0.05128674791256075
Their leaders threatened those who accepted serfdom with impalement.,"Ihre Führer bedrohten diejenigen, die Leibeigenschaft akzeptierten, mit Unverschämtheit.",-0.13197471149716591
Jamie snatches Carla's bag but she runs after them.,"Jamie schnappt sich Carlas Tasche, aber sie läuft ihnen nach.",0.23561825510734433
Augustus' religious reformations raised the funding and public profile of the Vestals.,Die religiösen Reformen des Augustus haben die Finanzierung und das öffentliche Profil der Vestalen erhöht.,-0.1020926234154325
"Instead, he volunteered for the Special Constabulary and raised money for charity through his performances as a comedian.",Stattdessen meldete er sich freiwillig für den Special Constabular an und sammelte durch seine Auftritte als Komiker Geld für Wohltätigkeitsorganisationen.,0.4341213702089181
The Marathas extracted a large tribute from the Mughals and signed a treaty which ceded Malwa to the Marathas.,"Die Marathas extrahiert einen großen Tribut aus den Moguln und unterzeichnete einen Vertrag, der Malwa an die Marathas abgetreten.",-1.2128517742534546
The ancient idea of melancholia still survives in the notion of a melancholic subtype.,Die alte Idee der Melancholie überlebt noch in der Vorstellung einer melancholischen Unterart.,-0.04218794540803661
Rall became PA to the dean of Prince Georg Wilhelm of Hannover School.,Rall wurde Dekan des Prinzen Georg Wilhelm von der Hannover Schule.,0.5156637200934604
"Other parts, such as the thalamus and hypothalamus, consist of clusters of many small nuclei.","Andere Teile, wie Thalamus und Hypothalamus, bestehen aus Clustern vieler kleiner Kerne.",0.1358690228850087
Large obsidian eccentrics can measure over 12 in in length.,Große Obsidian Exzentriken können über 12 in der Länge messen.,0.4584098937019079
"England batted slowly throughout; Hutton was himself barracked for his slow, defensive batting during the match.","England schlug langsam durch; Hutton wurde selbst für seine langsame, defensive Batting während des Spiels barracked.",0.6893046594372368
"On 12 May 1926, aboard the airship Norge with Lincoln Ellsworth and Umberto Nobile, Amundsen flew over the North Pole.",Am 12. Mai 1926 flog Amundsen an Bord des Luftschiffes Norge mit Lincoln Ellsworth und Umberto Nobile über den Nordpol.,0.33913427748142894
"R. Schilling ""Une victime des vicissitudes politiques, la Diane latine"" in Hommages á Jean Bayet, Collection Latomus 45 Bruxelles 1960 p. 650 ff.","R. Schilling ""Une victime des vicissitudes politiques, la Diane latine"" in Hommages á Jean Bayet, Collection Latomus 45 Bruxelles 1960 S. 650 ff.",-0.08140445404163128
The Shoreline Management Plan aims to protect the shoreline from erosion that would otherwise reactivate relic landslides along the Undercliff.,"Der Shoreline Management Plan zielt darauf ab, die Küstenlinie vor Erosion zu schützen, die andernfalls Relikte Erdrutsche entlang der Unterklippe reaktivieren würde.",-0.3431414201534779
They demanded the abdication of Constantine I and the dissolution of the Hellenic Parliament.,Sie forderten die Abdankung Konstantins I. und die Auflösung des griechischen Parlaments.,0.11054862971196518
"One of the shots shattered his right eye, traveled through his face, then exited his jaw and reentered his collarbone.","Einer der Schüsse zerbrach sein rechtes Auge, reiste durch sein Gesicht, verließ dann seinen Kiefer und trat wieder in sein Halsbein ein.",-1.3409972621308353
He then threw a high explosive grenade and then sprayed some more before the grenade killed Edward.,"Dann warf er eine hochexplosive Granate und sprühte dann noch etwas weiter, bevor die Granate Edward tötete.",1.3618295604951516
The 1988 game starred 57 future NFL pros on the combined rosters.,Das Spiel 1988 starrte 57 zukünftige NFL-Profis auf den kombinierten Dienstplan.,-0.021093887363768233
"At dawn on the 24th, he routed a detachment of Royalist horse at Islip.","In der Morgendämmerung am 24., führte er eine Abteilung Royalist Pferd auf Islip.",0.6893046594372368
"Local Partisan detachments started a widespread guerrilla after the proclamation of the ""Popular Republic of Macedonia"" by the ASNOM on 2 August 1944.","Nach der Proklamation der ""Volksrepublik Mazedonien"" durch die ASNOM am 2. August 1944 begannen lokale Partisanentruppen eine weit verbreitete Guerilla.",0.2510660314046763
"Hampton supporters, donning red shirts, disrupted Republican meetings with gun shootings and yelling.","Hampton Anhänger, die rote Hemden anziehen, störte republikanische Treffen mit Schusswaffen und Geschrei.",0.4107617036835818
"During the Oriskany action, the besieged Americans staged a sortie from Fort Stanwix and raided the nearly empty Indian camp.",Während der Oriskany-Aktion inszenierten die belagerten Amerikaner ein Sortie aus Fort Stanwix und durchsuchten das fast leere indische Lager.,-2.617635747843648
Carbon steel Carbonizing Diffusion hardening Induction hardening Retrogression heat treatment Nitriding,Kohlenstoffstahl Karbonisierende Diffusionshärtung Induktionshärtung Retrogression Wärmebehandlung Nitrieren,0.31172159613417555
"Question marks adorning his costuming in the 1980s seem to imply the ""Who"" moniker.","Fragezeichen, die seine Kostüme in den 1980er Jahren schmücken, scheinen den Moniker ""Who"" zu implizieren.",-0.6966631829168327
"Distraught and humiliated, Sharon attempts to flee but Phil persuades her that he loves her.","Verzweifelt und gedemütigt versucht Sharon zu fliehen, doch Phil überzeugt sie, dass er sie liebt.",0.5160332822365609
He then proceeded to reach into his haversack and grab some granulated salt.,Dann ging er in seinen Haversack und schnappte sich etwas granuliertes Salz.,0.5465332263396996
"In 1848 New Bedford resident Lewis Temple invented the toggling harpoon, an invention that would revolutionize the whaling industry.","1848 erfand der New Bedford Resident Lewis Temple die toggling harpoon, eine Erfindung, die die Walfangindustrie revolutionieren würde.",0.6552706238464366
This dependency has eroded individuals' interest in traditional economic pursuits like taro and copra production.,Diese Abhängigkeit hat das Interesse des Einzelnen an traditionellen wirtschaftlichen Aktivitäten wie Taro- und Copra-Produktion untergraben.,0.024955449301225147
Inherit the Wind by Jerome Lawrence and Robert E. Lee.,Inherit the Wind von Jerome Lawrence und Robert E. Lee.,0.44655946930699814
The Crown authorized importing enslaved West Africans.,Die Krone autorisierte den Import versklavter Westafrikaner.,1.047944600487127
"Despite pleas from Nelson and Hamilton, King Ferdinand of Naples refused to lend his frigates to the British fleet, fearing French reprisals.","Trotz Appelle Nelson und Hamilton weigerte sich König Ferdinand von Neapel, der britischen Flotte seine Fregatten zu leihen, da er französische Repressalien fürchtete.",0.35914559500424675
"Apricots, plums, cherries, quinces, figs, chestnuts, almonds and strawberries were also grown on the estate.","Auch Aprikosen, Pflaumen, Kirschen, Quitten, Feigen, Kastanien, Mandeln und Erdbeeren wurden auf dem Hof angebaut.",0.31022805195829656
"At a Halloween party she mocks a witch, and the witch retaliates by putting a spell on her old teddy bear.","Bei einer Halloween-Party verspottet sie eine Hexe, und die Hexe rächt, indem sie ihren alten Teddybären in ihren Bann zieht.",0.5539662213528306
Between each futtock the planks were lapped in normal clinker style and fastened with six iron rivets per plank.,Zwischen jedem Futtock wurden die Bretter im normalen Klinker-Stil geläppt und mit sechs Eisennieten pro Platte befestigt.,0.9968907750376514
"Boutsen won ahead of Senna, Piquet, Patrese, Warwick and Bernard.","Boutsen gewann vor Senna, Piquet, Patrese, Warwick und Bernard.",0.9462928464338928
He also entertained different complementary interpretations.,Er unterhielt auch verschiedene komplementäre Interpretationen.,0.20102031659866326
"During the séance ""spirit"" materializations emerged from a cabinet and walked around the room.","Während des Séance ""Geist"" Materialisierungen entstanden aus einem Schrank und ging um den Raum.",-0.08558895946514729
"In 1998, Sweden formally apologized for the wrongs committed against the Sami.","1998 entschuldigte sich Schweden offiziell für das Unrecht, das gegen die Sami begangen wurde.",0.1325972708320121
He opposed the appeasement of Nazi Germany and supported rearmament.,Er widersetzte sich der Beschwichtigung Nazi-Deutschlands und unterstützte die Aufrüstung.,0.38861296132592127
Lil Wayne toured North America with 2 Chainz and T.I.,Lil Wayne tourte mit 2 Chainz und T.I. durch Nordamerika,-0.11129370812666128
The OBU pitch includes bleacher seating and covered dugouts.,Der OBU Pitch beinhaltet Bleacher Sitzgelegenheiten und überdachte Dugouts.,-0.056687401379550674
"However, as it tracked erratically westward, it intensified, peaking with 40 kn/50 mph winds on July 14.","Als er jedoch irrtümlich nach Westen fuhr, verstärkte er sich und erreichte seinen Höhepunkt am 14. Juli mit 40 kn / 50 mph Wind.",1.3494537704171832
"Musicologist Henry Pleasants noted, ""Vaughan who sings easily down to a contralto low D, ascends to a pure and accurate soprano high C.""","Der Musikwissenschaftler Henry Pleasants bemerkte: ""Vaughan, der leicht zu einem Contralto low D singt, steigt zu einem reinen und präzisen Sopranhoch C auf"".",-0.6451526907791666
"On 12 August 2018, they performed in the skit, Bongsunga School.",Am 12. August 2018 traten sie in der Skitschule Bongsunga auf.,-0.02309872758142567
"Patriarchal libraries fared no better, and sometimes worse, than the Imperial Library.",Patriarchalische Bibliotheken waren nicht besser und manchmal schlechter als die Kaiserliche Bibliothek.,0.33913427748142894
"The aviary features lesser flamingos, Guinea fowl, storks, hammerkops, and other African birds.","Die Voliere besteht aus kleineren Flamingos, Guineevögeln, Störchen, Hammerkops und anderen afrikanischen Vögeln.",-0.024249674486641504
"Initial exposure to ethanol causes hyperactivity, followed by incoordination and sedation.","Die anfängliche Exposition gegenüber Ethanol verursacht Hyperaktivität, gefolgt von Inkoordination und Sedierung.",0.4098328467159283
"After the capture of Rethymno in 1648, the Ottomans pillaged the monastery.",Nach der Eroberung Rethymnos 1648 plünderten die Osmanen das Kloster.,0.31659059826262964
Then she sailed once under Captain Davies to Jamaica.,Dann segelte sie einmal unter Captain Davies nach Jamaica.,0.2373377778624122
"He continued in the Senate, winning the 1872 election against W. J. Whipper.",Er fuhr im Senat fort und gewann die Wahl gegen W. J. Whipper 1872.,0.3707544198015271
"Sermon 73, Ali narrated this dream on the eve of his martyrdom.",In der Predigt 73 erzählte Ali diesen Traum am Vorabend seines Martyriums.,0.3351705072122269
"Serving in the Royal Canadian Dragoons, he became the most famous Canadian casualty of the Second Boer War.",Im Dienst an den Royal Canadian Dragoons wurde er das berühmteste kanadische Opfer des Zweiten Burenkrieges.,0.3843767891798828
"Whigs presented Harrison as the antithesis of the president, whom they derided as ineffective, corrupt, and effete.","Whigs präsentierte Harrison als Antithese des Präsidenten, den sie als ineffektiv, korrupt und ausgelöscht verspotteten.",-0.5219614200594661
"When Warren causes Jack trouble, Jack blames Darren and later disowns him.","Als Warren Jack Probleme bereitet, beschuldigt Jack Darren und verwirft ihn später.",0.5465332263396996
"His feasts infuriated the burghers, who called him a drunkard or a greedy new Sardanapalus in defamatory poems.","Seine Feste erzürnten die Burger, die ihn in verleumderischen Gedichten einen Trunkenbold oder einen gierigen neuen Sardanapalus nannten.",-1.4172217796584015
"1969, Butch Cassidy and the Sundance Kid starring Paul Newman, Robert Redford, and Katharine Ross.","1969, Butch Cassidy und das Sundance Kid mit Paul Newman, Robert Redford und Katharine Ross.",0.6777097562460584
Elaborations of Kant's notion of schema in cognitive science,Erarbeitung von Kants Vorstellung von Schema in der Kognitionswissenschaft,0.39941019522653304
preferring to retain their individual social or literary charters.,lieber ihre individuellen sozialen oder literarischen Chartern zu behalten.,0.3125850755770805
"On Day 56, Kyra nominated Adam and Dane for eviction.",Am Tag 56 ernannte Kyra Adam und Dänen zur Räumung.,0.47626026348800377
"The iodinated tyrosines are cleaved, forming the thyroid hormones T4, T3, DIT, MIT, and traces of reverse triiodothyronine.","Die jodhaltigen Tyrosine werden gespalten und bilden die Schilddrüsenhormone T4, T3, DIT, MIT und Spuren von umgekehrtem Triiodothyronin.",0.04925940175226545
"The High German dialects consist of the Central German, High Franconian, and Upper German dialects.","Die hochdeutschen Dialekte bestehen aus den mitteldeutschen, hochfränkischen und oberdeutschen Dialekten.",0.35195613344515353
"Even if covered, she often wears only a drape pulled around her, or an undergarment.","Auch wenn sie bedeckt ist, trägt sie oft nur einen Mantel um sie gezogen, oder ein Unterwäsche.",0.027660444966939143
Baḥya borrows from Sufism and Jewish Kalam integrating them into Neoplatonism.,"BaFahya entlehnt sich dem Sufismus und dem jüdischen Kalam, sie in den Neoplatonismus zu integrieren.",-0.7057984007073062
"In the song Porter rhymes ""Mahatma Gandhi' with ""Napoleon Brandy.""","Im Lied Porter rhymes ""Mahatma Gandhi"" mit ""Napoleon Brandy"".",0.41186019287622355
"the brain, the kidneys), and possibly genetic susceptibility.","Gehirn, Nieren) und möglicherweise genetische Anfälligkeit.",0.36548520508305665
"France, Scotland, Brittany, Flanders, and Boulogne allied themselves with the rebels.","Frankreich, Schottland, die Bretagne, Flandern und Boulogne verbündeten sich mit den Rebellen.",0.3065349984308811
"""Vibrations of Submerged Solids in a Vibrating Container,"" M.A.","""Schwingungen von untergetauchten Feststoffen in einem vibrierenden Behälter"", M.A.",0.28958331141148347
The losses of Post Office Telegraphs steadily grew till 1914.,Die Verluste der Post Telegraphen wuchsen stetig bis 1914.,0.5296035010351596
He likes to flaunt his beauty by often dressing in flamboyant and glitzy ensembles.,"Seine Schönheit schmückt er gerne, indem er sich oft in extravaganten und glitzernden Ensembles kleidet.",0.20697032941056417
"The low remained disorganized with only isolated convection, mostly in the eastern quadrant.","Die niedrige blieb unorganisiert mit nur isolierten Konvektion, meist im östlichen Quadranten.",0.4155647608083542
"In Brazil, People+Arts aired reruns of the series on weekdays in 2009.","In Brasilien, People + Arts ausgestrahlt Wiederholungen der Serie an Wochentagen in 2009.",0.6405910037836476
Captain Boomerang carries a number of boomerangs in his satchel.,Captain Boomerang trägt eine Reihe von Bumerangs in seiner Tasche.,0.14757571539019784
"Stache intervenes and tries to bait the kids with poisoned fruitcake, but Molly identifies him and exposes his plot.","Stache interveniert und versucht, die Kinder mit vergifteten Obstkuchen zu ködern, aber Molly identifiziert ihn und entlarvt seine Handlung.",0.1550902751297976
"In the final episode Avon finds Blake and, suspecting him of betraying the group, kills him.","In der letzten Folge findet Avon Blake und verdächtigt ihn, die Gruppe zu verraten, tötet ihn.",0.009893171361094225
"The skua chases its victim until it disgorges its stomach contents, providing a meal for the attacker.","Der Skua jagt seinem Opfer nach, bis er seinen Mageninhalt verschlingt und dem Angreifer eine Mahlzeit bereitstellt.",0.057442968852545406
"The Guinness Encyclopedia of Popular Music, Guinness Publishing, 1992.","The Guinness Encyclopedia of Popular Music, Guinness Publishing, 1992.",0.586962442475532
"She transited the Panama Canal on 10 November and arrived at Portsmouth, New Hampshire, on 18 November.","Sie durchquerte den Panamakanal am 10. November und kam am 18. November in Portsmouth, New Hampshire an.",0.16786750165661543
"Abram Raselemane, 30, South African footballer, apparent suicide.","Abram Raselemane, 30, südafrikanischer Fußballer, scheinbarer Selbstmord.",0.23560583819191003
"This awoke the ire of the higher classes, who could not fathom how a mulatto could receive such a recognition.","Dies weckte den Zorn der höheren Klassen, die nicht ergründen konnten, wie ein Mulatto eine solche Anerkennung erhalten konnte.",-0.06938562034322197
"Giovanni Rinaldo Coronas, 89, Italian politician, police chief and Interior Minister.","Giovanni Rinaldo Coronas, 89, italienischer Politiker, Polizeichef und Innenminister.",0.2053577452598082
"The iconography of the gauntlet remained popular, however.",Die Ikonographie des Handschuhs blieb jedoch populär.,0.325875355678311
The August 16 semifinals placed McFarlane in the second heat.,Das Halbfinale vom 16. August brachte McFarlane in die zweite Runde.,-0.30725585471437505
"Brown described Gilmour's phrasing as intuitive, singling it out as perhaps his best asset as a lead guitarist.","Brown beschrieb Gilmours Phrasierung als intuitiv, indem er sie als vielleicht sein bestes Gut als Lead-Gitarrist auszeichnete.",0.15776404744290828
"As the lower joint of the first metacarpal is bevelled, the thumb diverges medially.","Da das untere Gelenk des ersten Metakarpals abgeschrägt ist, unterscheidet sich der Daumen medial.",-1.166253680917241
"His troubles with the neighbours stemmed from petty squabbles, many arising from his headstrong and impetuous nature.","Seine Schwierigkeiten mit den Nachbarn stammten aus kleinlichen Streitigkeiten, viele entstanden aus seiner eigenwilligen und ungestümen Natur.",0.642244312102329
"Faust, Patricia L., Historical Times Illustrated Encyclopedia of the Civil War.","Faust, Patricia L., Historical Times Illustrierte Enzyklopädie des Bürgerkrieges.",0.47809300889749345
Stories of a Casablanca remake or sequel nonetheless persist.,Die Geschichten von einem Casablanca Remake oder einer Fortsetzung bestehen jedoch fort.,-0.07576132480409689
Early recreational archery societies included the Finsbury Archers and the Ancient Society of Kilwinning Archers.,Zu den frühen Freizeitbogengesellschaften gehörten die Finsbury Archers und die Ancient Society of Kilwinning Archers.,0.11320195911319654
"Stewart Rome ... Dr Alec Portal Trilby Clark ... Mrs Eleanor Appleby Ursula Jeans ... Vera, the Maid Clifford Heatherley ...","Stewart Rome... Dr Alec Portal Trilby Clark... Mrs Eleanor Appleby Ursula Jeans... Vera, the Maid Clifford Heatherley...",-1.317624985227925
"On two occasions, McCabe took more than two wickets in an innings.",Bei zwei Gelegenheiten nahm McCabe mehr als zwei Pforten in einer Innings.,-0.12034978155891436
Audubon also visited the dissecting theatre of the anatomist Robert Knox.,Audubon besuchte auch das sezierende Theater des Anatomisten Robert Knox.,0.31229552385590664
"Wasserman Schultz never apologized or rescinded her comments.""","Wasserman Schultz hat sich nie entschuldigt oder ihre Kommentare zurückgezogen "".",0.20364172017581553
The renovators used the original slabs as much as possible and discarded a few of them.,Die Renovierungsarbeiten nutzten die Originalplatten so weit wie möglich und verwarfen einige davon.,0.287376635860584
Peggy hides her dislike for blacks and treats Bigger nicely.,Peggy verbirgt ihre Abneigung gegen Schwarze und behandelt Bigger schön.,0.4196115825379619
768 were commissioned as Navy Ensigns and 259 as Marine 2nd Lieutenants.,768 wurden als Marine Ensign und 259 als Marine 2nd Lieutenants in Dienst gestellt.,-2.274530704948183
"The IDF tallied 295 killed civilians, least 709 armed militants and 162 undetermined.","Die IDF zählte 295 getötete Zivilisten, mindestens 709 bewaffnete Kämpfer und 162 unbestimmte.",0.6467506469806054
"Taking benzodiazepines with alcohol, opioids and other central nervous system depressants potentiates their action.","Die Einnahme von Benzodiazepinen mit Alkohol, Opiaten und anderen Depressiva des Zentralnervensystems potenziert ihre Wirkung.",1.3494537704171832
"Peerages, knighthoods, and most other honours are bestowed by the Sovereign only on the advice of the Prime Minister.","Peerages, Ritterschaften und die meisten anderen Ehrungen werden vom Souverän nur auf Rat des Premierministers verliehen.",0.19157164778826422
"The Quebrada Talabre was scoured by pyroclastic flows during the 1993 eruption, exposing bedrock and Tertiary ignimbrites.","Die Quebrada Talabre wurde während der Eruption 1993 von pyroklastischen Strömen durchsucht, die Gestein und Tertiäre Zündungen freilegten.",-0.010615816364605513
"After these defeats, Philip retreated to Macedon for the winter.",Nach diesen Niederlagen zog sich Philipp für den Winter nach Makedonien zurück.,0.503220234708735
SuperPrep ranked him 25th among players from Illinois at all positions and 50th nationally among quarterbacks.,SuperPrep rangiert ihn 25. unter den Spielern aus Illinois in allen Positionen und 50. national unter Quarterbacks.,-0.09284000943746794
"Next, Naiad and captured a French brig from the Straits and a Dutch sloop, also from the Straits, carrying drugs and medicines.","Als nächstes eroberte Naiad eine französische Brig aus der Meerenge und einem holländischen Schleuder, auch aus der Meerenge, mit Medikamenten und Medikamenten.",-1.7289738537032002
"The girls wear gowns of striped fabric trimmed with bands of black, with linen chemises and partlets.","Die Mädchen tragen Gewänder aus gestreiftem Stoff mit schwarzen Bändern getrimmt, mit Leinen Chemises und Halterungen.",-1.1466988373372957
"A thriving fortress will attract certain ""megabeasts"" like hydras, titans or dragons, and randomly generated creatures called ""Forgotten Beasts"".","Eine florierende Festung wird bestimmte ""Megabeasten"" wie Hydras, Titanen oder Drachen anziehen und zufällig erzeugte Kreaturen namens ""Vergessene Bestien"".",-1.0824196939714732
Congress publicised the fasts as a political action that generated widespread sympathy.,"Der Kongress veröffentlichte das Fasten als eine politische Aktion, die weit verbreitete Sympathie hervorrief.",-1.7024433945873756
"Publius Cornelius P. f. L. n. Lentulus Spinther, consul in 57 BC.","Publius Cornelius P. f. L. n. Lentulus Spinther, Konsul 57 v. Chr.",0.1550902751297976
"For example, assemblé, pas de bourrée, and glissade can be designated as over or dessus.","Zum Beispiel Assemblé, Pas de Bourrée und Glissade können als over oder dessus bezeichnet werden.",0.13028064374656756
Galileo conducted several experiments with pendulums.,Galileo führte mehrere Experimente mit Pendel durch.,-0.023044733656481447
Pan American Games gold medalists for the United States,Goldmedaillengewinner der Panamerikanischen Spiele,-1.0097811909025503
"During their tenures, Dietzel, Saban, and Miles each won national championships awarded by major selectors while with the Tigers.","Während ihrer Amtszeit gewann Dietzel, Saban und Miles jeweils nationale Meisterschaften, die von großen Selektoren während der Tigers vergeben wurden.",0.4664818316891182
The militia amounted to nine infantry and six cavalry regiments.,Die Miliz belief sich auf neun Infanterie- und sechs Kavallerie-Regimenter.,0.17258047293616507
Rodriguez became the 11th major leaguer to accomplish the feat.,"Rodriguez wurde der 11. große Leaguer, um das Kunststück zu erreichen.",0.5767963883521916
Garfish inhabited the local lakes while magnolias grew in the floodplains between rivers.,"Garfish bewohnten die lokalen Seen, während Magnolien in den Hochebenen zwischen Flüssen wuchsen.",0.1771827155442133
"The Cambridge Companion to the Musical, Cambridge University Press, 2002, Hischak, Thomas S. The Rodgers and Hammerstein Encyclopedia.","The Cambridge Companion to the Musical, Cambridge University Press, 2002, Hischak, Thomas S. The Rodgers and Hammerstein Encyclopedia.",0.660616116437187
"Philo attempted to fuse and harmonize Greek and Jewish philosophy through allegory, which he learned from Jewish exegesis and Stoicism.","Philo versuchte, die griechische und jüdische Philosophie durch Allegorie zu verschmelzen und zu harmonisieren, die er durch jüdische Exegese und Stoizismus lernte.",-0.26285636754418856
"They beat and choked him, removed his bulletproof vest and sidearm and smashed his helmet, and shoved him into a passenger hall below deck.","Sie schlugen und erstickten ihn, zogen seine kugelsichere Weste und seinen Seitenarm ab und zerschlugen seinen Helm und schoben ihn in eine Passagierhalle unter Deck.",0.21622294338852877
"Nierenberg, William A. Encyclopedia of Earth System Science.","Nierenberg, William A. Encyclopedia of Earth System Science.",0.5324630372487416
"Heavy fighting, meanwhile, had flared in Kontum and Pleiku Province.",In der Zwischenzeit hatten schwere Kämpfe in Kontum und der Provinz Pleiku stattgefunden.,-0.42234026891680415
RCR debuted at the 1969 Talladega 500 as a 1968 Chevrolet numbered 13.,RCR debütierte auf der Talladega 500 1969 als Chevrolet Nummer 13 von 1968.,-0.43403055959774955
"In Assam, the Kukis mainly reside in the two Autonomous districts of Dima Hasao and Karbi Anglong.",In Assam wohnen die Kukis hauptsächlich in den beiden autonomen Bezirken Dima Hasao und Karbi Anglong.,0.02952561163566612
"ZA475 Tornado GR1 on the gate at RAF Lossiemouth, Scotland.","ZA475 Tornado GR1 am Tor des RAF Lossiemouth, Schottland.",0.24888814907758308
"To examine Fresnel's first memoir and supplements on double refraction, the Académie des Sciences appointed Ampère, Arago, Fourier, and Poisson.","Um Fresnel 's erste Memoiren und Ergänzungen zur Doppelbrechung zu untersuchen, ernannte die Académie des Sciences Ampère, Arago, Fourier und Poisson.",-0.7133762114817079
"He also continued to argue that Charles should remarry a Protestant princess, or legitimise James Scott, 1st Duke of Monmouth.","Er argumentierte auch, dass Charles eine protestantische Prinzessin wiederheiraten oder James Scott, 1. Duke of Monmouth, legitimieren sollte.",-0.6023528284296851
"However, in 1367 he sold it, without repaying Bern, to his cousin Rudolf IV of Nidau.","1367 verkaufte er es jedoch, ohne Bern zurückzuzahlen, an seinen Vetter Rudolf IV. von Nidau.",0.06428790332925731
Felice and Iphigenia sailed from Macau on 22 January 1788.,Felice und Iphigenia segelten am 22. Januar 1788 von Macau aus.,0.28836901334413717
The burghers of Breslau soon murdered his captain Heinz Dompnig.,Die Breslauer Bürger ermordeten bald seinen Kapitän Heinz Dompnig.,0.5137290720665507
"To restore public order, the prelates convoked the barons and the delegates of the noblemen and Cumans to a general assembly near Pest in 1277.","Um die öffentliche Ordnung wiederherzustellen, versammelten die Prälaten 1277 die Barone und Delegierten der Adligen und Kumanen zu einer Generalversammlung in der Nähe von Pest.",0.03917355106604625
"Mammals include badger, fox, pine marten, red deer, sika deer, and red squirrel.","Zu den Säugetieren gehören Dachs, Fuchs, Kiefernmarder, Rotwild, Sika Hirsch und Rothörnchen.",-0.0033698947727347772
"On December 16, 1811, the New Madrid earthquake shook the South and the Midwest.",Am 16. Dezember 1811 erschütterte das Erdbeben von New Madrid den Süden und den Mittleren Westen.,0.42226491193919324
"The decorations consist of floral wreaths, the Arma Christi, angels, busts of monks and knights with banderoles.","Die Dekorationen bestehen aus Blumenkränzen, Arma Christi, Engeln, Büsten von Mönchen und Rittern mit Banderolen.",0.3872162863686561
"Subhu accidentally sees it, grabs the knife, and stabs the guy.","Subhu sieht es versehentlich, schnappt sich das Messer und stach den Typen.",0.11020128913988587
